Industry,Date,StartupName,IndustryVertical,CityLocation,InvestorsName,InvestmentType,AmountInUSD,value
Industry,12/05.2015,Plancess,Consumer Internet,Mumbai,"Rajendra Gogri,  Chandrakant Gogri",Seed Funding,2000000.0,1
Industry,13/05/2015,MyCuteOffice,Consumer Internet,Mumbai,Lead Angels,Seed Funding,0.0,1
Industry,14/05/2015,IndianRoots.com,eCommerce,Gurgaon,KJS Group,Private Equity,5000000.0,1
Industry,14/05/2015,RedPolka,Consumer Internet,Mumbai,Undisclosed Investors,Seed Funding,250000.0,1
Industry,15/05/2015,Venturesity,Consumer Internet,Bangalore,"Phanindra Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi",Seed Funding,270000.0,1
Industry,18/05/2015,TheBetterIndia.com,Consumer Internet,Bangalore,Mohandas Pai,Seed Funding,0.0,1
Industry,19/05/2015,Cooey,Healthcare,Bangalore,Subhash Goyal,Seed Funding,470000.0,1
Industry,19/05/2015,MeetUniv,Consumer Internet,Noida,Peesh Venture Capital,Seed Funding,1000000.0,1
Industry,19/05/2015,Inspirock,Consumer Internet,,MakeMyTrip Innovation Fund,Private Equity,0.0,1
Industry,22/05/2015,CarDekho,Consumer Internet,Jaipur,HDFC Bank,Private Equity,0.0,1
Industry,22/05/2015,EveningFlavors,Consumer Internet,Bangalore,Sandiep Shrivatsava,Seed Funding,500000.0,1
Industry,26/05/2015,Renderlogy,Consumer Internet,Hyderabad,Astarc Ventures,Private Equity,1000000.0,1
Industry,27/05/2015,Casa2inns,Consumer Internet,New Delhi,"Accel Partners, Kalaari Capital",Private Equity,5000000.0,1
Industry,8/4/2015,FirstCry.com,eCommerce,Pune,"Silicon Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,  SAIF Partners, Vertex Ventures",Private Equity,10000000.0,1
Industry,10/4/2015,iMMi Life,Healthcare,Chennai,Unitus Seed Fund,Seed Funding,0.0,1
Industry,13/04/2015,ZopNow,Consumer Internet,Bangalore,"Dragoneer Investment, Accel Partners, Qualcomm Ventures, Times Internet",Private Equity,10000000.0,1
Industry,13/04/2015,Commeasure,Consumer Internet,Noida,Jungle Ventures,Seed Funding,1000000.0,1
Industry,13/04/2015,Capricoast,Consumer Internet,Bangalore,Accel Partners India,Seed Funding,1250000.0,1
Industry,14/04/2015,LocalOye,Consumer Internet,Mumbai,"Tiger Global Management, Lightspeed Venture Partners",Private Equity,5000000.0,1
Industry,15/04/2015,Grofers,Consumer Internet,Gurgaon,"Tiger Global, Sequoia Capital",Private Equity,35000000.0,1
Industry,15/04/2015,PepperTap,Consumer Internet,Gurgaon,"SAIF Partners, Sequoia Capital",Private Equity,10000000.0,1
Industry,15/04/2015,PolicyBazaar,Consumer Internet,Gurgaon,"PremjiInvest, Tiger Global, Ribbit Capital",Private Equity,40000000.0,1
Industry,20/04/2015,1mg (Healthkartplus),Consumer Internet,Gurgaon,"Deep Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital",Private Equity,6000000.0,1
Industry,20/04/2015,Freshdesk,Consumer Internet,Chennai,"Tiger Global, Google Capital & Accel Partners",Private Equity,50000000.0,1
Industry,20/04/2015,Sulekha.com,Consumer Internet,Chennai,GIC ventures,Private Equity,28000000.0,1
Industry,22/04/2015,Eat.Shop.Love,eCommerce,Bangalore,Undisclosed Investor,Private Equity,3500000.0,1
Industry,23/04/2015,Craftstvilla,eCommerce,Mumbai,"Sequoia Capital, Nexus venture Partners, Lightspeed Ventures, GFC",Private Equity,18000000.0,1
Industry,27/04/2015,LogicRoots,Education,Jaipur,"Ah! Ventures, Calcutta Angels,  91SpringBoard",Seed Funding,400000.0,1
Industry,28/04/2015,Naaptol.com,eCommerce,Mumbai,Mitsui & Co & existing investors,Private Equity,21500000.0,1
